timestamp,x,y,z
45:54.2,284,888,488
45:54.3,324,856,472
45:54.4,380,848,436
45:54.5,408,840,440
45:54.6,452,876,440
45:54.7,548,840,412
45:54.8,496,840,432
45:54.9,448,856,484
45:55.0,352,880,492
45:55.1,388,892,460
45:55.2,408,840,468
45:55.3,396,836,468
45:55.4,412,900,396
45:55.5,436,840,416
45:55.6,364,864,420
45:55.7,348,896,460
45:55.8,348,864,464
45:55.9,424,856,388
45:56.0,452,856,424
45:56.1,464,876,436
45:56.2,548,820,396
45:56.3,492,816,388
45:56.4,408,844,444
45:56.5,384,872,508
45:56.6,424,852,456
45:56.7,440,864,396
45:56.8,408,832,416
45:56.9,420,888,420
45:57.0,524,852,388
45:57.1,500,852,412
45:57.2,384,888,480
45:57.3,376,844,524
45:57.4,348,860,436
45:57.5,392,876,408
45:57.7,292,864,460
45:57.8,444,904,364
45:57.9,464,888,420
45:58.0,444,876,440
45:58.1,324,868,536
45:58.2,372,848,488
45:58.3,392,868,488
45:58.4,440,868,460
45:58.5,388,852,436
45:58.6,472,832,396
45:58.7,452,864,424
45:58.8,412,864,520
45:58.9,420,820,500
45:59.0,392,840,432
45:59.1,400,860,396
45:59.2,280,836,356
45:59.3,348,864,400
45:59.4,360,864,488
45:59.5,384,868,436
45:59.6,284,876,504
45:59.7,368,772,576
45:59.8,372,804,484
45:59.9,400,828,456
46:00.0,396,828,456
46:00.1,496,808,424
46:00.2,460,840,408
46:00.3,420,832,524
46:00.4,396,800,512
46:00.5,364,820,476
46:00.6,372,864,476
46:00.7,300,824,428
46:00.8,404,844,400
46:00.9,404,860,460
46:01.0,436,844,480
46:01.1,344,864,452
46:01.2,380,868,476
46:01.3,456,768,492
46:01.4,412,812,472
46:01.5,432,860,500
46:01.6,456,812,496
46:01.7,380,856,484
46:01.8,376,880,512
46:02.0,408,828,568
46:02.1,424,844,552
46:02.2,440,832,504
46:02.3,380,856,588
46:02.4,436,776,496
46:02.5,404,784,468
46:02.6,372,796,524
46:02.7,420,784,548
46:02.8,440,820,524
46:02.9,428,768,528
46:03.0,372,804,444
46:03.1,276,812,516
46:03.2,296,816,492
46:03.3,268,800,584
46:03.4,320,792,552
46:03.5,376,856,492
46:03.6,452,864,448
46:03.7,504,840,392
46:03.8,504,892,460
46:03.9,344,868,432
46:04.0,384,876,364
46:04.1,340,876,488
46:04.2,340,940,416
46:04.3,436,904,180
46:04.4,564,868,360
46:04.5,432,864,172
46:04.6,704,976,284
46:04.7,556,900,260
46:04.8,636,904,300
46:04.9,476,884,300
46:05.0,468,908,308
46:05.1,416,888,304
46:05.2,408,900,280
46:05.3,432,904,272
46:05.4,428,876,220
46:05.5,480,864,384
46:05.6,452,848,408
46:05.7,500,844,404
46:05.8,500,924,196
46:05.9,360,936,472
46:06.0,388,864,136
46:06.1,336,984,304
46:06.2,416,868,496
46:06.4,428,836,512
46:06.5,420,896,484
46:06.6,384,856,420
46:06.7,348,880,376
46:06.8,300,932,484
46:06.9,288,844,560
46:07.0,292,836,484
46:07.1,408,848,516
46:07.2,336,868,464
46:07.3,536,888,428
46:07.4,444,888,360
46:07.5,464,852,564
46:07.6,304,752,512
46:07.7,216,756,484
46:07.8,296,812,608
46:07.9,216,840,504
46:08.0,336,824,580
46:08.1,332,816,540
46:08.2,264,804,528
46:08.3,284,864,464
46:08.4,280,904,400
46:08.5,356,844,404
46:08.6,260,968,420
46:08.7,264,840,344
46:08.8,172,936,468
46:08.9,196,920,492
46:09.0,248,888,388
46:09.1,200,876,564
46:09.2,128,892,456
46:09.3,92,924,412
46:09.4,164,996,380
46:09.5,428,828,360
46:09.6,336,928,488
46:09.7,260,856,528
46:09.8,304,872,504
46:09.9,228,888,480
46:10.0,256,848,516
46:10.1,252,852,456
46:10.2,252,896,440
46:10.3,196,884,516
46:10.4,388,816,440
46:10.5,288,916,440
46:10.7,248,928,504
46:10.8,244,860,512
46:10.9,240,896,484
46:11.0,284,884,452
46:11.1,244,924,484
46:11.2,460,896,436
46:11.3,392,896,436
46:11.4,292,904,448
46:11.5,280,916,428
46:11.6,312,868,472
46:11.7,240,896,456
46:11.8,216,916,440
46:11.9,116,880,516
46:12.0,244,908,392
46:12.1,268,920,416
46:12.2,268,912,448
46:12.3,220,936,396
46:12.4,168,964,448
46:12.5,176,868,460
46:12.6,164,928,416
46:12.7,220,912,508
46:12.8,200,944,496
46:12.9,388,952,464
46:13.0,364,876,468
46:13.1,236,944,456
46:13.2,240,908,488
46:13.3,272,892,480
46:13.4,240,876,460
46:13.5,176,908,448
46:13.6,236,856,528
46:13.7,152,924,376
46:13.8,196,932,456
46:13.9,236,916,476
46:14.0,148,908,500
46:14.1,108,900,452
46:14.2,188,920,464
46:14.3,84,916,524
46:14.4,244,916,440
46:14.5,308,880,456
46:14.6,220,912,476
46:14.7,236,912,448
46:14.8,292,932,468
46:14.9,224,916,516
46:15.1,252,816,548
46:15.2,144,876,492
46:15.3,172,880,548
46:15.4,184,868,488
46:15.5,332,900,496
46:15.6,300,852,460
46:15.7,144,916,508
46:15.8,188,880,492
46:15.9,64,888,532
46:16.0,84,892,524
46:16.1,132,880,500
46:16.2,136,936,516
46:16.3,156,860,540
46:16.4,152,920,524
46:16.5,216,896,460
46:16.6,212,872,452
46:16.7,200,872,580
46:16.8,240,896,616
46:16.9,236,848,544
46:17.0,212,880,644
46:17.1,256,868,472
46:17.2,244,872,472
46:17.3,332,800,432
46:17.4,176,956,472
46:17.5,188,936,464
46:17.6,200,900,548
46:17.7,252,856,584
46:17.8,252,844,512
46:17.9,236,840,508
46:18.0,208,860,520
46:18.1,164,812,608
46:18.2,120,888,508
46:18.3,112,944,492
46:18.4,176,872,508
46:18.5,132,924,452
46:18.6,196,932,564
46:18.7,108,876,560
46:18.8,52,908,492
46:18.9,108,896,552
46:19.0,80,904,504
46:19.1,68,836,544
46:19.2,60,900,472
46:19.4,88,872,448
46:19.5,76,888,404
46:19.6,104,924,328
46:19.7,12,1008,320
46:19.8,4,952,292
46:19.9,4,960,332
46:20.0,-40,1008,340
46:20.1,-20,996,300
46:20.2,-8,976,364
46:20.3,-4,988,332
46:20.4,20,988,324
46:20.5,44,992,316
46:20.6,68,996,296
46:20.7,88,984,296
46:20.8,60,992,324
46:20.9,64,996,276
46:21.0,48,1012,288
46:21.1,68,1008,324
46:21.2,92,980,316
46:21.3,88,984,264
46:21.4,92,992,328
46:21.5,64,1016,296
46:21.6,64,972,340
46:21.7,64,968,328
46:21.8,52,984,360
46:21.9,60,976,356
46:22.0,76,976,324
46:22.1,88,980,336
46:22.2,96,984,340
46:22.3,92,984,328
46:22.4,88,996,316
46:22.5,76,980,320
46:22.6,84,988,324
46:22.7,80,984,328
46:22.8,76,980,328
46:22.9,64,988,320
46:23.0,68,984,324
46:23.1,68,992,316
46:23.2,48,1008,308
46:23.3,88,1008,268
46:23.4,116,992,300
46:23.5,128,1032,244
46:23.6,148,1036,296
46:23.8,168,972,340
46:23.9,144,968,316
46:24.0,104,988,340
46:24.1,112,972,356
46:24.2,116,980,312
46:24.3,116,992,316
46:24.4,116,976,336
46:24.5,124,980,340
46:24.6,120,980,296
46:24.7,124,992,316
46:24.8,112,996,320
46:24.9,100,1000,296
46:25.0,100,996,300
46:25.1,92,1008,296
46:25.2,128,1008,296
46:25.3,164,1052,256
46:25.4,216,1008,188
46:25.5,308,944,104
46:25.6,360,876,60
46:25.7,452,936,44
46:25.8,448,936,56
46:25.9,512,904,32
46:26.0,540,884,24
46:26.1,540,892,4
46:26.2,536,916,16
46:26.3,528,940,-8
46:26.4,524,960,-8
46:26.5,556,912,-20
46:26.6,620,848,-44
46:26.7,620,872,0
46:26.8,624,868,24
46:26.9,632,844,44
46:27.0,648,848,40
46:27.1,520,868,-64
46:27.2,572,848,8
46:27.3,572,828,96
46:27.4,608,836,60
46:27.5,596,868,4
46:27.6,612,880,24
46:27.7,656,876,28
46:27.8,628,896,124
46:27.9,556,852,68
46:28.1,468,900,140
46:28.2,412,904,216
46:28.3,448,888,336
46:28.4,408,888,276
46:28.5,420,912,324
46:28.6,492,868,312
46:28.7,492,904,276
46:28.8,432,932,372
46:28.9,408,876,436
46:29.0,460,832,464
46:29.1,508,824,392
46:29.2,428,884,424
46:29.3,544,856,392
46:29.4,440,852,456
46:29.5,376,896,428
46:29.6,416,872,404
46:29.7,456,876,416
46:29.8,432,868,368
46:29.9,400,904,304
46:30.0,460,832,316
46:30.1,352,876,404
46:30.2,388,856,388
46:30.3,384,876,400
46:30.4,388,856,428
46:30.5,396,872,400
46:30.6,436,864,416
46:30.7,416,876,400
46:30.8,552,832,384
46:30.9,456,872,416
46:31.0,396,916,376
46:31.1,428,880,376
46:31.2,396,884,364
46:31.3,396,896,432
46:31.4,444,836,432
46:31.5,376,872,404
46:31.6,364,888,392
46:31.7,324,836,476
46:31.8,380,884,368
46:31.9,436,876,332
46:32.0,380,896,404
46:32.1,372,888,472
46:32.2,424,888,380
46:32.3,452,876,376
46:32.5,404,912,352
46:32.6,504,828,404
46:32.7,368,900,404
46:32.8,332,896,464
46:32.9,380,888,484
46:33.0,348,824,496
46:33.1,364,836,440
46:33.2,380,852,440
46:33.3,380,844,476
46:33.4,484,860,404
46:33.5,456,848,416
46:33.6,396,876,440
46:33.7,404,872,420
46:33.8,340,832,560
46:33.9,364,804,532
46:34.0,392,840,492
46:34.1,352,888,524
46:34.2,480,876,424
46:34.3,440,840,500
46:34.4,360,876,456
46:34.5,344,864,436
46:34.6,384,872,488
46:34.7,328,852,528
46:34.8,316,844,460
46:34.9,268,892,440
46:35.0,208,872,528
46:35.1,164,924,388
46:35.2,276,876,472
46:35.3,260,892,480
46:35.4,248,872,488
46:35.5,240,880,464
46:35.6,316,912,428
46:35.7,268,872,448
46:35.8,316,828,492
46:35.9,224,868,404
46:36.0,188,904,396
46:36.1,228,900,304
46:36.2,112,968,244
46:36.3,72,988,296
46:36.4,68,976,296
46:36.5,96,992,256
46:36.6,104,1036,312
46:36.8,96,1012,264
46:36.9,88,1000,268
46:37.0,72,1000,276
46:37.1,84,996,256
46:37.2,80,1000,260
46:37.3,88,1012,216
46:37.4,88,1016,264
46:37.5,76,1016,232
46:37.6,60,1016,240
46:37.7,52,1028,216
46:37.8,52,1024,276
46:37.9,76,996,248
46:38.0,104,992,208
46:38.1,116,1032,284
46:38.2,132,1028,272
46:38.3,156,984,276
46:38.4,124,980,248
46:38.5,108,996,304
46:38.6,108,984,340
46:38.7,108,976,328
46:38.8,96,984,332
46:38.9,84,988,336
46:39.0,88,988,316
46:39.1,96,984,340
46:39.2,88,984,320
46:39.3,96,984,324
46:39.4,96,980,332
46:39.5,108,980,344
46:39.6,116,984,344
46:39.7,112,984,320
46:39.8,108,984,316
46:39.9,112,980,316
46:40.0,108,992,332
46:40.1,116,988,296
46:40.2,120,972,356
46:40.3,112,980,316
46:40.4,116,984,324
46:40.5,124,984,320
46:40.6,124,964,340
46:40.7,120,976,340
46:40.8,128,992,324
46:40.9,120,996,344
46:41.1,96,988,304
46:41.2,136,944,320
46:41.3,128,960,312
46:41.4,132,984,348
46:41.5,144,972,316
46:41.6,144,992,304
46:41.7,160,988,320
46:41.8,156,980,348
46:41.9,152,972,352
46:42.0,140,972,336
46:42.1,148,972,320
46:42.2,152,968,340
46:42.3,152,968,332
46:42.4,128,968,340
46:42.5,128,980,320
46:42.6,136,996,268
46:42.7,160,992,232
46:42.8,168,1012,232
46:42.9,156,988,228
46:43.0,184,1008,176
46:43.1,204,1016,212
46:43.2,184,1032,224
46:43.3,176,1004,264
46:43.4,232,964,308
46:43.5,208,972,304
46:43.6,168,980,340
46:43.7,152,976,348
46:43.8,176,972,308
46:43.9,176,976,332
46:44.0,180,972,320
46:44.1,180,972,308
46:44.2,188,976,328
46:44.3,184,976,324
46:44.4,180,984,316
46:44.5,180,980,316
46:44.6,184,984,324
46:44.7,180,976,312
46:44.8,184,988,324
46:44.9,192,960,304
46:45.0,172,996,268
46:45.1,236,1012,280
46:45.2,288,1004,264
46:45.3,372,912,196
46:45.5,412,904,140
46:45.6,400,956,204
46:45.7,384,976,220
46:45.8,312,988,272
46:45.9,268,984,340
46:46.0,240,976,352
46:46.1,236,952,336
46:46.2,220,980,308
46:46.3,228,968,320
46:46.4,228,976,300
46:46.5,228,972,324
46:46.6,244,960,348
46:46.7,236,956,340
46:46.8,232,964,328
46:46.9,236,964,344
46:47.0,204,956,336
46:47.1,200,940,328
46:47.2,184,972,336
46:47.3,200,976,292
46:47.4,196,980,312
46:47.5,212,980,268
46:47.6,220,980,280
46:47.7,228,984,248
46:47.8,244,1000,216
46:47.9,228,1012,240
46:48.0,176,996,300
46:48.1,188,988,256
46:48.2,192,996,172
46:48.3,180,1032,88
46:48.4,164,1032,160
46:48.5,180,976,180
46:48.6,192,1028,276
46:48.7,152,1000,300
46:48.8,180,996,272
46:48.9,200,992,244
46:49.0,228,1012,284
46:49.1,232,1004,280
46:49.2,256,988,268
46:49.3,260,992,276
46:49.4,264,976,296
46:49.5,256,984,284
46:49.6,256,980,288
46:49.7,260,968,276
46:49.9,240,1008,284
46:50.0,236,1000,292
46:50.1,260,984,284
46:50.2,360,924,220
46:50.3,380,912,188
46:50.4,460,948,176
46:50.5,464,908,124
46:50.6,528,904,104
46:50.7,632,860,416
46:50.8,664,932,52
46:50.9,548,896,12
46:51.0,608,896,20
46:51.1,616,944,40
46:51.2,612,780,-40
46:51.3,608,848,140
46:51.4,604,876,-124
46:51.5,608,872,-196
46:51.6,608,880,-88
46:51.7,692,912,-56
46:51.8,616,868,-24
46:51.9,624,840,84
46:52.0,588,768,16
46:52.1,600,864,184
46:52.2,548,852,148
46:52.3,576,832,96
46:52.4,548,860,-48
46:52.5,588,868,8
46:52.6,588,812,120
46:52.7,556,752,208
46:52.8,636,828,100
46:52.9,552,880,328
46:53.0,560,836,240
46:53.1,552,780,376
46:53.2,616,816,440
46:53.3,544,816,376
46:53.4,548,804,336
46:53.5,568,812,388
46:53.6,520,732,492
46:53.7,576,784,404
46:53.8,516,800,472
46:53.9,540,800,492
46:54.0,520,780,508
46:54.2,540,756,488
46:54.3,524,748,476
46:54.4,448,756,412
46:54.5,436,708,480
46:54.6,476,764,452
46:54.7,464,752,532
46:54.8,492,732,544
46:54.9,464,740,564
46:55.0,408,736,516
46:55.1,472,760,532
46:55.2,452,768,508
46:55.3,536,772,432
46:55.4,516,760,516
46:55.5,512,772,508
46:55.6,532,760,500
46:55.7,544,744,528
46:55.8,528,780,520
46:55.9,504,772,476
46:56.0,520,712,492
46:56.1,432,776,504
46:56.2,432,736,504
46:56.3,404,800,508
46:56.4,416,776,568
46:56.5,380,764,512
46:56.6,440,800,520
46:56.7,440,784,564
46:56.8,572,788,488
46:56.9,484,844,536
46:57.0,404,852,448
46:57.1,432,836,488
46:57.2,472,744,484
46:57.3,480,820,416
46:57.4,576,852,428
46:57.5,464,812,552
46:57.6,584,812,504
46:57.7,528,848,496
46:57.8,408,820,516
46:57.9,440,784,456
46:58.0,460,792,612
46:58.1,424,776,520
46:58.2,420,768,484
46:58.3,284,800,352
46:58.4,216,732,564
46:58.6,360,860,520
46:58.7,524,904,96
46:58.8,500,928,56
46:58.9,544,880,120
46:59.0,596,836,20
46:59.1,628,872,-12
46:59.2,564,916,-28
46:59.3,588,880,-24
46:59.4,528,928,80
46:59.5,516,940,-100
46:59.6,508,988,-80
46:59.7,460,980,-4
46:59.8,452,1004,96
46:59.9,420,980,128
47:00.0,304,868,204
47:00.1,272,940,372
47:00.2,304,960,276
47:00.3,344,904,256
47:00.4,368,916,332
47:00.5,344,940,328
47:00.6,396,912,304
47:00.7,380,952,256
47:00.8,320,984,276
47:00.9,292,984,288
47:01.0,344,1024,172
47:01.1,452,952,276
47:01.2,568,772,356
47:01.3,504,812,352
47:01.4,440,908,424
47:01.5,308,876,448
47:01.6,264,900,344
47:01.7,368,884,384
47:01.8,348,892,424
47:01.9,312,848,408
47:02.0,348,832,420
47:02.1,308,872,416
47:02.2,308,836,472
47:02.3,256,892,368
47:02.4,304,920,368
47:02.5,312,932,416
47:02.6,300,912,440
47:02.7,308,892,456
47:02.9,308,884,400
47:03.0,316,920,480
47:03.1,340,872,420
47:03.2,256,944,452
47:03.3,268,936,328
47:03.4,320,904,392
47:03.5,240,920,404
47:03.6,272,940,468
47:03.7,236,928,460
47:03.8,236,944,356
47:03.9,220,960,324
47:04.0,220,968,304
47:04.1,216,968,324
47:04.2,184,960,320
47:04.3,204,984,384
47:04.4,260,916,280
47:04.5,304,936,216
47:04.6,392,940,108
47:04.7,480,916,68
47:04.8,492,888,152
47:04.9,452,912,192
47:05.0,384,924,332
47:05.1,348,920,268
47:05.2,344,940,372
47:05.3,288,944,348
47:05.4,296,952,340
47:05.5,284,936,364
47:05.6,276,948,300
47:05.7,256,964,276
47:05.8,256,964,300
47:05.9,236,940,324
47:06.0,236,924,284
47:06.1,228,976,292
47:06.2,212,980,324
47:06.3,212,1000,252
47:06.4,252,964,300
47:06.5,236,984,308
47:06.6,296,972,244
47:06.7,252,984,344
47:06.8,260,956,320
47:06.9,212,1000,296
47:07.0,228,988,276
47:07.1,216,992,304
47:07.3,232,984,252
47:07.4,224,984,276
47:07.5,208,992,268
47:07.6,224,992,244
47:07.7,244,976,228
47:07.8,224,1020,240
47:07.9,272,972,220
47:08.0,268,936,244
47:08.1,260,960,288
47:08.2,228,992,280
47:08.3,276,952,248
47:08.4,268,960,236
47:08.5,272,1004,220
47:08.6,280,1004,224
47:08.7,284,996,248
47:08.8,268,976,268
47:08.9,276,976,284
47:09.0,276,1016,232
47:09.1,284,976,284
47:09.2,300,944,248
47:09.3,368,944,228
47:09.4,416,912,284
47:09.5,456,860,216
47:09.6,460,904,240
47:09.7,464,940,296
47:09.8,484,892,252
47:09.9,624,1092,208
47:10.0,576,956,188
47:10.1,580,860,120
47:10.2,680,884,256
47:10.3,624,828,64
47:10.4,828,800,208
47:10.5,712,744,20
47:10.6,620,684,-144
47:10.7,804,916,-96
47:10.8,636,848,20
47:10.9,480,832,8
47:11.0,488,860,-284
47:11.1,480,976,-4
47:11.2,372,1048,264
47:11.3,376,912,248
47:11.4,408,980,68
47:11.6,308,1036,-48
47:11.7,420,1012,4
47:11.8,328,1016,16
47:11.9,380,984,40
47:12.0,444,1004,-24
47:12.1,452,1012,-68
47:12.2,400,892,-16
47:12.3,404,924,-8
47:12.4,400,948,56
47:12.5,332,984,184
47:12.6,252,1036,168
47:12.7,136,1116,84
47:12.8,152,1092,116
47:12.9,128,1020,152
47:13.0,176,1052,152
47:13.1,212,1036,152
47:13.2,200,1052,108
47:13.3,232,1016,60
47:13.4,300,1012,108
47:13.5,284,1016,-8
47:13.6,344,984,-40
47:13.7,388,1072,68
47:13.8,332,964,156
47:13.9,420,904,220
47:14.0,424,956,116
47:14.1,444,1008,60
47:14.2,484,944,-4
47:14.3,448,924,-8
47:14.4,492,880,84
47:14.5,460,940,0
47:14.6,476,932,-24
47:14.7,428,952,0
47:14.8,332,956,-56
47:14.9,376,1016,-40
47:15.0,376,988,-12
47:15.1,376,956,28
47:15.2,408,1016,-120
47:15.3,340,988,104
47:15.4,340,900,108
47:15.5,404,924,124
47:15.6,392,980,44
47:15.7,396,984,36
47:15.8,404,968,48
47:16.0,404,956,48
47:16.1,420,988,44
47:16.2,416,984,88
47:16.3,436,972,96
47:16.4,432,944,116
47:16.5,404,964,84
47:16.6,452,968,120
47:16.7,456,964,56
47:16.8,420,964,120
47:16.9,428,936,120
47:17.0,432,956,128
47:17.1,392,980,152
47:17.2,380,976,128
47:17.3,368,976,152
47:17.4,352,992,52
47:17.5,360,984,164
47:17.6,360,972,196
47:17.7,392,1000,112
47:17.8,396,984,20
47:17.9,428,900,36
47:18.0,396,956,68
47:18.1,336,980,88
47:18.2,308,972,120
47:18.3,264,996,180
47:18.4,220,984,172
47:18.5,172,1008,80
47:18.6,120,1032,84
47:18.7,88,1072,60
47:18.8,64,1032,132
47:18.9,20,1032,120
47:19.0,4,1004,88
47:19.1,-32,1024,40
47:19.2,-56,1008,4
47:19.3,-120,1004,8
47:19.4,-144,1016,40
47:19.5,-204,1068,-76
47:19.6,-224,1100,-4
47:19.7,-260,1076,-8
47:19.8,-292,1028,-20
47:19.9,-320,968,24
47:20.0,-328,992,0
47:20.1,-332,1012,-16
47:20.3,-304,992,-56
47:20.4,-292,976,-40
47:20.5,-264,964,-24
47:20.6,-244,996,-52
47:20.7,-220,1032,-124
47:20.8,-204,1000,-84
47:20.9,-224,972,-68
47:21.0,-216,988,-188
47:21.1,-252,1052,-160
47:21.2,-252,1028,-180
47:21.3,-268,972,-120
47:21.4,-288,916,-140
47:21.5,-320,932,-140
47:21.6,-300,956,-148
47:21.7,-308,1148,-216
47:21.8,-388,996,-104
47:21.9,-324,912,-192
47:22.0,-360,1040,-220
47:22.1,-436,980,-112
47:22.2,-400,956,-156
47:22.3,-360,968,-164
47:22.4,-328,904,-188
47:22.5,-316,948,-212
47:22.6,-348,956,-156
47:22.7,-356,880,-176
47:22.8,-400,868,-200
47:22.9,-448,952,-180
47:23.0,-464,980,-72
47:23.1,-500,888,-100
47:23.2,-524,932,-180
47:23.3,-576,892,-96
47:23.4,-576,872,-100
47:23.5,-596,804,-88
47:23.6,-600,856,-240
47:23.7,-616,840,-64
47:23.8,-588,804,-76
47:23.9,-572,824,-32
47:24.0,-644,948,-84
47:24.1,-636,780,-232
47:24.2,-600,708,-120
47:24.3,-580,764,-112
47:24.4,-548,900,-120
47:24.5,-592,840,-88
47:24.7,-640,808,-64
47:24.8,-640,852,-72
47:24.9,-536,904,-156
47:25.0,-436,900,-192
47:25.1,-408,872,-184
47:25.2,-412,904,-196
47:25.3,-444,856,160
47:25.4,-536,844,56
47:25.5,-612,864,-60
47:25.6,-616,800,-80
47:25.7,-672,772,16
47:25.8,-656,764,-12
47:25.9,-736,740,-92
47:26.0,-748,760,-12
47:26.1,-752,680,-24
47:26.2,-752,680,-24
47:26.3,-788,764,16
47:26.4,-720,716,-64
47:26.5,-720,736,-48
47:26.6,-716,760,-8
47:26.7,-704,772,12
47:26.8,-676,732,-48
47:26.9,-680,832,44
47:27.0,-640,896,-100
47:27.1,-600,892,-140
47:27.2,-528,828,-64
47:27.3,-512,892,-104
47:27.4,-480,968,-24
47:27.5,-460,956,-52
47:27.6,-380,996,-136
47:27.7,-360,1024,-220
47:27.8,-304,924,-80
47:27.9,-332,868,-60
47:28.0,-284,828,-124
47:28.1,-264,868,-216
47:28.2,-308,908,-140
47:28.3,-368,960,-72
47:28.4,-388,972,-64
47:28.5,-408,1048,-20
47:28.6,-416,1040,-36
47:28.7,-436,968,-16
47:28.8,-392,928,-64
47:29.0,-384,936,-88
47:29.1,-400,976,-44
47:29.2,-380,988,-32
47:29.3,-332,932,0
47:29.4,-324,964,4
47:29.5,-324,1020,-48
47:29.6,-340,944,-8
47:29.7,-300,960,-52
47:29.8,-336,1020,-44
47:29.9,-348,924,36
47:30.0,-368,948,224
47:30.1,-432,996,-128
47:30.2,-364,992,12
47:30.3,-316,976,8
47:30.4,-372,912,80
47:30.5,-320,940,16
47:30.6,-348,1024,-20
47:30.7,-376,1028,52
47:30.8,-316,960,76
47:30.9,-516,916,80
47:31.0,-376,900,104
47:31.1,-376,944,4
47:31.2,-384,924,16
47:31.3,-364,944,48
47:31.4,-408,988,100
47:31.5,-348,976,156
47:31.6,-456,1008,128
47:31.7,-476,888,176
47:31.8,-396,820,88
47:31.9,-516,1036,232
47:32.0,-392,896,252
47:32.1,-488,848,312
47:32.2,-436,868,312
47:32.3,-424,840,288
47:32.4,-400,804,232
47:32.5,-412,888,212
47:32.6,-452,1008,184
47:32.7,-404,936,280
47:32.8,-444,912,320
47:32.9,-444,876,292
47:33.0,-516,860,304
47:33.1,-440,748,44
47:33.2,-472,848,124
47:33.4,-504,1032,160
47:33.5,-484,884,104
47:33.6,-448,828,160
47:33.7,-444,896,-20
47:33.8,-456,1044,40
47:33.9,-464,968,112
47:34.0,-512,884,136
47:34.1,-452,860,64
47:34.2,-476,940,104
47:34.3,-472,896,144
47:34.4,-456,840,104
47:34.5,-508,920,160
47:34.6,-500,924,140
47:34.7,-512,912,208
47:34.8,-444,840,88
47:34.9,-412,888,92
47:35.0,-460,984,92
47:35.1,-428,1040,60
47:35.2,-392,960,100
47:35.3,-412,880,76
47:35.4,-400,944,88
47:35.5,-432,992,44
47:35.6,-448,972,60
47:35.7,-472,896,68
47:35.8,-492,848,44
47:35.9,-520,884,56
47:36.0,-520,936,44
47:36.1,-560,960,64
47:36.2,-528,856,36
47:36.3,-536,852,68
47:36.4,-516,888,28
47:36.5,-468,996,28
47:36.6,-440,928,72
47:36.7,-568,908,120
47:36.8,-468,820,88
47:36.9,-464,896,60
47:37.0,-520,972,-88
47:37.1,-512,896,164
47:37.2,-512,936,36
47:37.3,-540,908,80
47:37.4,-520,860,40
47:37.5,-472,784,-76
47:37.7,-540,996,-124
47:37.8,-512,940,16
47:37.9,-488,884,12
47:38.0,-472,1012,-116
47:38.1,-532,952,-16
47:38.2,-452,832,-96
47:38.3,-504,864,-24
47:38.4,-492,884,36
47:38.5,-496,948,-24
47:38.6,-492,948,8
47:38.7,-456,892,-16
47:38.8,-440,876,-20
47:38.9,-456,944,-68
47:39.0,-428,936,-52
47:39.1,-436,912,-48
47:39.2,-428,940,-100
47:39.3,-460,968,-76
47:39.4,-456,928,-76
47:39.5,-464,888,-52
47:39.6,-456,908,-44
47:39.7,-444,940,-88
47:39.8,-468,944,-144
47:39.9,-456,884,-100
47:40.0,-484,896,-88
47:40.1,-492,792,-92
47:40.2,-500,856,-36
47:40.3,-468,1048,-324
47:40.4,-584,1016,-20
47:40.5,-492,876,-64
47:40.6,-480,764,-116
47:40.7,-496,856,-40
47:40.8,-472,956,-48
47:40.9,-576,1096,84
47:41.0,-424,920,-92
47:41.1,-416,744,-88
47:41.2,-632,896,-60
47:41.3,-576,964,-16
47:41.4,-496,1020,-264
47:41.5,-496,1024,-120
47:41.6,-428,888,-28
47:41.7,-384,808,-72
47:41.8,-408,852,-104
